месяц;точка;блюдо;артикул;категория;продано_шт;выручка
2026-04;Левітана;Камамбер фрі;03093;Б_Каппи_Закуски;23;6542.5
2026-04;Левітана;Камертон;00960;Б_Каппи_Роллы;30;12213.7
2026-04;Левітана;Класика вдвох;02988;Б_Каппи_Акции;6;3259.9
2026-04;Левітана;Кока-кола 0,5 л.;03246;Б_Общее_Напитки;31;1941.8
2026-04;Левітана;Кока-кола жб 0,33 л.;01736;Б_Общее_Напитки;27;1466
2026-04;Левітана;Кока-кола зеро жб 0,33 л.;01740;Б_Общее_Напитки;28;1604.4
2026-04;Левітана;Комбо #1;02178;Б_Каппи_Акции;1;1395
2026-04;Левітана;Комбо #2;02179;Б_Каппи_Акции;1;1075.5
2026-04;Левітана;Комбо #3;02180;Б_Каппи_Акции;2;1990
2026-04;Левітана;Комбо боул дуо;03260;Б_Каппи_Акции;1;725
2026-04;Левітана;Комбуча  WILD каркаде 0,33 л.;03185;Б_Общее_Напитки;5;466.5
2026-04;Левітана;Комбуча  WILD класична 0,33 л.;03186;Б_Общее_Напитки;9;776.7
2026-04;Левітана;Комбуча WILD зелений чай 0,33 л.;03184;Б_Общее_Напитки;16;1474.3
2026-04;Левітана;Компенсація за негоду;02771;;75;1404.7
2026-04;Левітана;Креветка в кунжуті;00511;Б_Каппи_Роллы;51;16127.6
2026-04;Левітана;Креветка в темпурі;00533;Б_Каппи_Темпура ролл;87;28615.7
2026-04;Левітана;Курка в Кисло-солодкому;01825;Б_Каппи_WOK;29;5796.8
2026-04;Левітана;Курортний;02169;Б_Каппи_Роллы;34;6768.5
2026-04;Левітана;Кімурай;03012;Б_Каппи_Роллы;36;13368.8
2026-04;Левітана;Лимонад 0,5 л.;02057;Б_Общее_Напитки;54;4389.5
2026-04;Левітана;Листівка до ДН;02061;Б_Прочие позиции;18;0
2026-04;Левітана;Логістичний збір;02770;;1306;43223.5
2026-04;Левітана;Лосось Пад Тай;02116;Б_Каппи_Роллы;45;14579
2026-04;Левітана;Лосось в темпурі;00534;Б_Каппи_Темпура ролл;68;15553.2
2026-04;Левітана;Лосось сет;00517;Б_Каппи_Сет;30;31089.6
2026-04;Левітана;М Авокадо 20 г;02133;Б_Каппи_Модификаторы;3;117
2026-04;Левітана;М Ананас 30 г;03290;Б_Каппи_Модификаторы;1;0
2026-04;Левітана;М Балик 100 г;01204;Б_Каппи_Модификаторы;10;644.1
2026-04;Левітана;М Бекон 30 г;03294;Б_Каппи_Модификаторы;2;0
2026-04;Левітана;М Вершковий сир 20 г;02126;Б_Каппи_Модификаторы;6;135
2026-04;Левітана;М Вугор 20 г;02125;Б_Каппи_Модификаторы;4;260
2026-04;Левітана;М Горіховий соус 20 г;01651;Б_Каппи_Модификаторы;8;215.6
2026-04;Левітана;М Гриби 50 г;01194;Б_Каппи_Модификаторы;16;383.7
2026-04;Левітана;М Груша 30 г;03296;Б_Каппи_Модификаторы;1;0
2026-04;Левітана;М Кальмар 20 г;02136;Б_Каппи_Модификаторы;6;200.1
2026-04;Левітана;М Краб 30 г;03297;Б_Каппи_Модификаторы;2;0
2026-04;Левітана;М Креветка 2 шт.;02123;Б_Каппи_Модификаторы;9;413.2
2026-04;Левітана;М Креветка 2 шт.;02135;Б_Каппи_Модификаторы;13;618
2026-04;Левітана;М Кукурудза с/м 30 г;03292;Б_Каппи_Модификаторы;1;0
2026-04;Левітана;М Курка 20 г;02131;Б_Каппи_Модификаторы;3;141.6
2026-04;Левітана;М Куряче філе 60 г;01195;Б_Каппи_Модификаторы;10;536.4
2026-04;Левітана;М Лосось 20 г;02122;Б_Каппи_Модификаторы;8;392
2026-04;Левітана;М Маслини 20 г;01196;Б_Каппи_Модификаторы;17;575.9
2026-04;Левітана;М Моцарела 100 г;01201;Б_Каппи_Модификаторы;9;501.6
2026-04;Левітана;М Мідії 20 г;02137;Б_Каппи_Модификаторы;4;137
2026-04;Левітана;М Огірок 20 г;02132;Б_Каппи_Модификаторы;2;50
2026-04;Левітана;М Пармезан 20 г;01193;Б_Каппи_Модификаторы;6;256.4
2026-04;Левітана;М Пепероні 50 г;01200;Б_Каппи_Модификаторы;5;408.1
2026-04;Левітана;М Перець болгарський 40 г;01197;Б_Каппи_Модификаторы;3;78.9
2026-04;Левітана;М Помідори 40 г;01199;Б_Каппи_Модификаторы;8;236
2026-04;Левітана;М Соус Барбекю 1 шт.;01202;Б_Каппи_Модификаторы;3;87
2026-04;Левітана;М Соус Пад Тай 10 г;02127;Б_Каппи_Модификаторы;7;104
2026-04;Левітана;М Соус Соєвий порц.;02728;Б_Каппи_Модификаторы;32;479.6
2026-04;Левітана;М Соус Теріякі 10 г;02130;Б_Каппи_Модификаторы;9;135
2026-04;Левітана;М Соус Унагі 20 г;01650;Б_Каппи_Модификаторы;15;423.7
2026-04;Левітана;М Соус Часниковий 1 шт.;01648;Б_Каппи_Модификаторы;8;232
2026-04;Левітана;М Соус Шірачі 5 г;02129;Б_Каппи_Модификаторы;8;77.2
2026-04;Левітана;М Спайсі соус 10 г;02128;Б_Каппи_Модификаторы;24;352.7
2026-04;Левітана;М Тунець 20 г;02124;Б_Каппи_Модификаторы;2;104.6
2026-04;Левітана;М Халапеньйо 15 г;01198;Б_Каппи_Модификаторы;9;175.4
2026-04;Левітана;Макі Вугор;00161;Б_Каппи_Роллы;11;2445.6
2026-04;Левітана;Макі Лосось;00159;Б_Каппи_Роллы;60;10785
2026-04;Левітана;Макі Огірок ;00506;Б_Каппи_Роллы;36;3406.4
2026-04;Левітана;Макі Сирний;00504;Б_Каппи_Роллы;20;1846
2026-04;Левітана;Макі Чука ;00507;Б_Каппи_Роллы;35;3802.3
2026-04;Левітана;Монако;00636;Б_Каппи_Роллы;12;5379.3
2026-04;Левітана;Морс Ягідний 0,5 л.;02697;Б_Общее_Напитки;40;3305.6
2026-04;Левітана;Моршинська без газу 0,5 л.;00585;Б_Общее_Напитки;199;9751
2026-04;Левітана;Моршинська слаб.газ. 0,5 л.;00584;Б_Общее_Напитки;1;49
2026-04;Левітана;Мочі Полуниця;02618;Т_Десерты;16;2113.1
2026-04;Левітана;Мочі малина;02026;Т_Десерты;12;1599.6
2026-04;Левітана;Мочі смородина ;03161;Т_Десерты;8;1031.9
2026-04;Левітана;Мочі фісташка-халва;03162;Т_Десерты;6;756.9
2026-04;Левітана;Мідорі;03021;Б_Каппи_Премиум ролл;2;1130
2026-04;Левітана;Місо з тофу;00708;Б_Каппи_Супы;19;3651
2026-04;Левітана;Навчальні палички;01021;Б_Прочие позиции;162;0
2026-04;Левітана;Нагетси;03207;Б_Каппи_Закуски;27;4498.9
2026-04;Левітана;Нью-Йорк ;02915;Б_Каппи_Роллы;52;23917.1
2026-04;Левітана;Одеський сет;02170;Б_Каппи_Сет;76;50148.1
2026-04;Левітана;Ойши сет;02819;Б_Каппи_Сет;11;11730.9
2026-04;Левітана;Окінава;03235;Б_Каппи_Роллы;5;1740.4
2026-04;Левітана;Онігірі з крабом;03222;Онігірі;22;3046.7
2026-04;Левітана;Онігірі з креветкою;03225;Онігірі;26;4427.3
2026-04;Левітана;Онігірі з лососем;03223;Онігірі;11;1850.9
2026-04;Левітана;Онігірі з тунцем;03224;Онігірі;6;1074.4
2026-04;Левітана;Опен-фуд;02927;;735.2;732.8
2026-04;Левітана;Осака;00589;Б_Каппи_Роллы;54;18440.9
2026-04;Левітана;Париж;00657;Б_Каппи_Роллы;30;13470.9
2026-04;Левітана;Преміум Креветка;00652;Б_Каппи_Роллы;16;7022.5
2026-04;Левітана;Преміум сет;00658;Б_Каппи_Сет;19;32163
2026-04;Левітана;Пікантний краб;00531;Б_Каппи_Темпура ролл;31;7574
2026-04;Левітана;Пікантний лосось ;00532;Б_Каппи_Темпура ролл;24;5417.2
2026-04;Левітана;Піца 4 сезони;02101;Б_Каппи_Пицца;11;4130.4
2026-04;Левітана;Піца 4 сири;02118;Б_Каппи_Пицца;66;22516.7
2026-04;Левітана;Піца Амерікано;02111;Б_Каппи_Пицца;18;5757.6
2026-04;Левітана;Піца Гавайська;02104;Б_Каппи_Пицца;56;15292.1
2026-04;Левітана;Піца Груша Дор Блю;02175;Б_Каппи_Пицца;29;8983.8
2026-04;Левітана;Піца Кампаро;03131;Б_Каппи_Пицца;9;2534
2026-04;Левітана;Піца Курка та гриби;02177;Б_Каппи_Пицца;48;16409.6
2026-04;Левітана;Піца М'ясна;02102;Б_Каппи_Пицца;108;40059.9
2026-04;Левітана;Піца Маргарита;02174;Б_Каппи_Пицца;21;5324.5
2026-04;Левітана;Піца Мексиканська ;03130;Б_Каппи_Пицца;15;4699.5
2026-04;Левітана;Піца Мисливська;02176;Б_Каппи_Пицца;47;13687.9
2026-04;Левітана;Піца Морська ;03264;Б_Каппи_Пицца;8;3340.4
2026-04;Левітана;Піца Океанія;02099;Б_Каппи_Пицца;15;6097.1
2026-04;Левітана;Піца Пепероні;02172;Б_Каппи_Пицца;55;15956.2
2026-04;Левітана;Піца Пепероні Блу Чіз;02119;Б_Каппи_Пицца;25;8234.5
2026-04;Левітана;Піца Селянська;03258;Б_Каппи_Пицца;45;12369.3
2026-04;Левітана;Піца Том Ям;02978;Б_Каппи_Пицца;13;4632.7
2026-04;Левітана;Піца Чізбургер;02977;Б_Каппи_Пицца;33;10673.9
2026-04;Левітана;Піца з креветками та ананасом ;03256;Б_Каппи_Пицца;28;11247.8
2026-04;Левітана;Піца з креветками та брі;02911;Б_Каппи_Пицца;21;8549.1
2026-04;Левітана;Піца з прошуто та трюфелем ;03257;Б_Каппи_Пицца;33;9390.5
2026-04;Левітана;Піца з прошутто;03133;Б_Каппи_Пицца;8;2856.4
2026-04;Левітана;Піца з прошутто та грушою ;03132;Б_Каппи_Пицца;12;4700.7
2026-04;Левітана;Рамен Том Ям;02606;Б_Каппи_Супы;25;9376.9
2026-04;Левітана;Рамен Традиційний;02601;Б_Каппи_Супы;10;1718.4
2026-04;Левітана;Рамен з куркою;03201;Б_Каппи_Супы;27;5704.2
2026-04;Левітана;Рамен з морепродуктами ;03200;Б_Каппи_Супы;14;3673.7
2026-04;Левітана;Рис з куркою Гострий;00855;Б_Каппи_WOK;36;8616.9
2026-04;Левітана;Рис з морепродуктами;03263;Б_Каппи_WOK;9;2733.2
2026-04;Левітана;Рол Курортний (акц);02767;Б_Каппи_Акции;24;4688.1
2026-04;Левітана;Рол Пасаж;02168;Б_Каппи_Роллы;13;4373.3
2026-04;Левітана;Рол-Дог з Креветкою;01787;Б_Каппи_Темпура ролл;16;5274.8
2026-04;Левітана;Рол-Дог з Лососем;01788;Б_Каппи_Темпура ролл;7;2153.1
2026-04;Левітана;Садочок сік Нектар Яблуко та Виноград (білий)  0.2 л.;03276;Б_Общее_Напитки;1;20
2026-04;Левітана;Сакайо;03128;Б_Каппи_Роллы;12;5361.1
2026-04;Левітана;Салат Чука-Вакаме;00602;Б_Каппи_Салати;37;7879.5
2026-04;Левітана;Салат з вугрем ;03252;Б_Каппи_Салати;9;3428.1
2026-04;Левітана;Салат з прошуто;03253;Б_Каппи_Салати;7;2386.7
2026-04;Левітана;Салмон в боніто ;00538;Б_Каппи_Роллы;27;5974.1
2026-04;Левітана;Санрайз;03236;Б_Каппи_Роллы;10;4525.5
2026-04;Левітана;Сенкай;03022;Б_Каппи_Премиум ролл;13;7263.2
2026-04;Левітана;Сервісний збір_Glovo;01934;Б_Каппи_Glovo;91;1336.6
2026-04;Левітана;Сет 2х2;01175;Б_Каппи_Сет;3;3147
2026-04;Левітана;Соевый соус порц 50 г.;00593;Т Соуса порционные;1;15
2026-04;Левітана;Спайсі Вулкан;02113;Б_Каппи_Роллы;17;6032.6
2026-04;Левітана;Спрайт жб 0,33 л.;01749;Б_Общее_Напитки;10;507.8
2026-04;Левітана;Супер Комбо;02181;Б_Каппи_Акции;2;1940
2026-04;Левітана;Суші бургер з Креветкой;02943;Б_Каппи_Бургер;78;28056.6
2026-04;Левітана;Суші бургер з Лососем;02944;Б_Каппи_Бургер;100;35640.6
2026-04;Левітана;Сушіріто з креветкою ;03018;Б_Каппи_Суширито;26;5422.7
2026-04;Левітана;Сушіріто з куркою;03019;Б_Каппи_Суширито;5;912.8
2026-04;Левітана;Сушіріто з лососем;03020;Б_Каппи_Суширито;30;7540.3
2026-04;Левітана;ТОП сет;00362;Б_Каппи_Сет;39;56399.5
